SYMBOL,change_07022026,change_07022026_x,change_07022026_y,change_10022026,change_07022026_x.1,change_07022026_y.2,change_09022026_x,change_07022026_y.1,change_27012026_x,change_27012026_y
BANKIETF,-1.2058143376280095,-1.2058143376280095,-1.2058143376280095,-1.2058143376280095,-1.2058143376280095,-1.2058143376280095,-1.2058143376280095,-1.2058143376280095,-1.2058143376280095,-1.2058143376280095
BANKINDIA,-4.068020670592467,-4.068020670592467,-4.068020670592467,-4.068020670592467,-4.068020670592467,-4.068020670592467,-4.068020670592467,-4.068020670592467,-4.068020670592467,-4.068020670592467
BANKNIFTY1,-1.2041499877461,-1.2041499877461,-1.2041499877461,-1.2041499877461,-1.2041499877461,-1.2041499877461,-1.2041499877461,-1.2041499877461,-1.2041499877461,-1.2041499877461
BANKPSU,-2.3582816651904293,-2.3582816651904293,-2.3582816651904293,-2.3582816651904293,-2.3582816651904293,-2.3582816651904293,-2.3582816651904293,-2.3582816651904293,-2.3582816651904293,-2.3582816651904293
BANSALWIRE,-3.8041499817983215,-3.8041499817983215,-3.8041499817983215,-3.8041499817983215,-3.8041499817983215,-3.8041499817983215,-3.8041499817983215,-3.8041499817983215,-3.8041499817983215,-3.8041499817983215
BANSWRAS,-4.0622627182991655,-4.0622627182991655,-4.0622627182991655,-4.0622627182991655,-4.0622627182991655,-4.0622627182991655,-4.0622627182991655,-4.0622627182991655,-4.0622627182991655,-4.0622627182991655
BASF,-0.2960364015130675,-0.2960364015130675,-0.2960364015130675,-0.2960364015130675,-0.2960364015130675,-0.2960364015130675,-0.2960364015130675,-0.2960364015130675,-0.2960364015130675,-0.2960364015130675
BASML,-4.855233853006681,-4.855233853006681,-4.855233853006681,-4.855233853006681,-4.855233853006681,-4.855233853006681,-4.855233853006681,-4.855233853006681,-4.855233853006681,-4.855233853006681
BATAINDIA,-2.7184466019417424,-2.7184466019417424,-2.7184466019417424,-2.7184466019417424,-2.7184466019417424,-2.7184466019417424,-2.7184466019417424,-2.7184466019417424,-2.7184466019417424,-2.7184466019417424
BAYERCROP,0.44666376526101204,0.446663765261012,0.446663765261012,0.446663765261012,0.446663765261012,0.446663765261012,0.446663765261012,0.446663765261012,0.446663765261012,0.446663765261012
BBETF0432,0.1692216572953799,0.1692216572953799,0.1692216572953799,0.1692216572953799,0.1692216572953799,0.1692216572953799,0.1692216572953799,0.1692216572953799,0.1692216572953799,0.1692216572953799
BBL,-2.383518984309491,-2.383518984309491,-2.383518984309491,-2.383518984309491,-2.383518984309491,-2.383518984309491,-2.383518984309491,-2.383518984309491,-2.383518984309491,-2.383518984309491
BBNPNBETF,-0.9612141652613834,-0.9612141652613834,-0.9612141652613834,-0.9612141652613834,-0.9612141652613834,-0.9612141652613834,-0.9612141652613834,-0.9612141652613834,-0.9612141652613834,-0.9612141652613834
BBNPPGOLD,3.097040605643496,3.097040605643496,3.097040605643496,3.097040605643496,3.097040605643496,3.097040605643496,3.097040605643496,3.097040605643496,3.097040605643496,3.097040605643496
BBOX,-4.832307997618568,-4.832307997618568,-4.832307997618568,-4.832307997618568,-4.832307997618568,-4.832307997618568,-4.832307997618568,-4.832307997618568,-4.832307997618568,-4.832307997618568
BBTC,-2.6620240368415065,-2.6620240368415065,-2.6620240368415065,-2.6620240368415065,-2.6620240368415065,-2.6620240368415065,-2.6620240368415065,-2.6620240368415065,-2.6620240368415065,-2.6620240368415065
BBTCL,-1.0666530570582848,-1.0666530570582848,-1.0666530570582848,-1.0666530570582848,-1.0666530570582848,-1.0666530570582848,-1.0666530570582848,-1.0666530570582848,-1.0666530570582848,-1.0666530570582848
BCG,-2.1881838074398363,-2.1881838074398363,-2.1881838074398363,-2.1881838074398363,-2.1881838074398363,-2.1881838074398363,-2.1881838074398363,-2.1881838074398363,-2.1881838074398363,-2.1881838074398363
BCLIND,-1.9787985865724462,-1.9787985865724464,-1.9787985865724464,-1.9787985865724464,-1.9787985865724464,-1.9787985865724464,-1.9787985865724464,-1.9787985865724464,-1.9787985865724464,-1.9787985865724464
BCONCEPTS,2.478134110787176,2.478134110787176,2.478134110787176,2.478134110787176,2.478134110787176,2.478134110787176,2.478134110787176,2.478134110787176,2.478134110787176,2.478134110787176
BDL,-2.9768467475192977,-2.9768467475192977,-2.9768467475192977,-2.9768467475192977,-2.9768467475192977,-2.9768467475192977,-2.9768467475192977,-2.9768467475192977,-2.9768467475192977,-2.9768467475192977
BEARDSELL,-1.9154318756776332,-1.9154318756776327,-1.9154318756776327,-1.9154318756776327,-1.9154318756776327,-1.9154318756776327,-1.9154318756776327,-1.9154318756776327,-1.9154318756776327,-1.9154318756776327
BECTORFOOD,0.6121060983903851,0.6121060983903851,0.6121060983903851,0.6121060983903851,0.6121060983903851,0.6121060983903851,0.6121060983903851,0.6121060983903851,0.6121060983903851,0.6121060983903851
BEDMUTHA,1.2280212112754743,1.2280212112754745,1.2280212112754745,1.2280212112754745,1.2280212112754745,1.2280212112754745,1.2280212112754745,1.2280212112754745,1.2280212112754745,1.2280212112754745
BEL,-1.5815959741193442,-1.5815959741193442,-1.5815959741193442,-1.5815959741193442,-1.5815959741193442,-1.5815959741193442,-1.5815959741193442,-1.5815959741193442,-1.5815959741193442,-1.5815959741193442
BELLACASA,-0.3486961795027393,-0.3486961795027393,-0.3486961795027393,-0.3486961795027393,-0.3486961795027393,-0.3486961795027393,-0.3486961795027393,-0.3486961795027393,-0.3486961795027393,-0.3486961795027393
BELRISE,-3.1147739667919128,-3.1147739667919128,-3.1147739667919128,-3.1147739667919128,-3.1147739667919128,-3.1147739667919128,-3.1147739667919128,-3.1147739667919128,-3.1147739667919128,-3.1147739667919128
BEML,-2.2108641388327483,-2.2108641388327483,-2.2108641388327483,-2.2108641388327483,-2.2108641388327483,-2.2108641388327483,-2.2108641388327483,-2.2108641388327483,-2.2108641388327483,-2.2108641388327483
BEPL,-0.5696279238880122,-0.5696279238880122,-0.5696279238880122,-0.5696279238880122,-0.5696279238880122,-0.5696279238880122,-0.5696279238880122,-0.5696279238880122,-0.5696279238880122,-0.5696279238880122
BERGEPAINT,-0.6498621504529365,-0.6498621504529365,-0.6498621504529365,-0.6498621504529365,-0.6498621504529365,-0.6498621504529365,-0.6498621504529365,-0.6498621504529365,-0.6498621504529365,-0.6498621504529365
BETA,-3.2758398764319643,-3.2758398764319643,-3.2758398764319643,-3.2758398764319643,-3.2758398764319643,-3.2758398764319643,-3.2758398764319643,-3.2758398764319643,-3.2758398764319643,-3.2758398764319643
BFINVEST,-2.4086922372038195,-2.4086922372038195,-2.4086922372038195,-2.4086922372038195,-2.4086922372038195,-2.4086922372038195,-2.4086922372038195,-2.4086922372038195,-2.4086922372038195,-2.4086922372038195
BFSI,-1.2468827930174615,-1.2468827930174615,-1.2468827930174615,-1.2468827930174615,-1.2468827930174615,-1.2468827930174615,-1.2468827930174615,-1.2468827930174615,-1.2468827930174615,-1.2468827930174615
BGRENERGY,-1.4026884862653453,-1.4026884862653453,-1.4026884862653453,-1.4026884862653453,-1.4026884862653453,-1.4026884862653453,-1.4026884862653453,-1.4026884862653453,-1.4026884862653453,-1.4026884862653453
BHAGCHEM,-1.302271740703235,-1.302271740703235,-1.302271740703235,-1.302271740703235,-1.302271740703235,-1.302271740703235,-1.302271740703235,-1.302271740703235,-1.302271740703235,-1.302271740703235
BHAGERIA,0.8160703075957206,0.8160703075957206,0.8160703075957206,0.8160703075957206,0.8160703075957206,0.8160703075957206,0.8160703075957206,0.8160703075957206,0.8160703075957206,0.8160703075957206
BHANDARI,2.2900763358778478,2.290076335877848,2.290076335877848,2.290076335877848,2.290076335877848,2.290076335877848,2.290076335877848,2.290076335877848,2.290076335877848,2.290076335877848
BHARATCOAL,-6.137647663071394,-6.137647663071394,-6.137647663071394,-6.137647663071394,-6.137647663071394,-6.137647663071394,-6.137647663071394,-6.137647663071394,-6.137647663071394,-6.137647663071394
BHARATFORG,-1.5857492141110756,-1.5857492141110756,-1.5857492141110756,-1.5857492141110756,-1.5857492141110756,-1.5857492141110756,-1.5857492141110756,-1.5857492141110756,-1.5857492141110756,-1.5857492141110756
BHARATGEAR,-2.5723186470850026,-2.5723186470850026,-2.5723186470850026,-2.5723186470850026,-2.5723186470850026,-2.5723186470850026,-2.5723186470850026,-2.5723186470850026,-2.5723186470850026,-2.5723186470850026
BHARATRAS,-4.199571472298739,-4.199571472298739,-4.199571472298739,-4.199571472298739,-4.199571472298739,-4.199571472298739,-4.199571472298739,-4.199571472298739,-4.199571472298739,-4.199571472298739
BHARATSE,-4.020583190394521,-4.020583190394521,-4.020583190394521,-4.020583190394521,-4.020583190394521,-4.020583190394521,-4.020583190394521,-4.020583190394521,-4.020583190394521,-4.020583190394521
BHARATWIRE,-3.4835824408614733,-3.4835824408614733,-3.4835824408614733,-3.4835824408614733,-3.4835824408614733,-3.4835824408614733,-3.4835824408614733,-3.4835824408614733,-3.4835824408614733,-3.4835824408614733
BHARTIARTL,-0.8740385575866547,-0.8740385575866547,-0.8740385575866547,-0.8740385575866547,-0.8740385575866547,-0.8740385575866547,-0.8740385575866547,-0.8740385575866547,-0.8740385575866547,-0.8740385575866547
BHARTIHEXA,-0.5786039640526816,-0.5786039640526816,-0.5786039640526816,-0.5786039640526816,-0.5786039640526816,-0.5786039640526816,-0.5786039640526816,-0.5786039640526816,-0.5786039640526816,-0.5786039640526816
BHEL,-3.597694295368718,-3.597694295368718,-3.597694295368718,-3.597694295368718,-3.597694295368718,-3.597694295368718,-3.597694295368718,-3.597694295368718,-3.597694295368718,-3.597694295368718
BIGBLOC,-7.071520618556702,-7.071520618556702,-7.071520618556702,-7.071520618556702,-7.071520618556702,-7.071520618556702,-7.071520618556702,-7.071520618556702,-7.071520618556702,-7.071520618556702
BIKAJI,-3.2406719191318665,-3.2406719191318665,-3.2406719191318665,-3.2406719191318665,-3.2406719191318665,-3.2406719191318665,-3.2406719191318665,-3.2406719191318665,-3.2406719191318665,-3.2406719191318665
BIL,1.3119857682899745,1.3119857682899745,1.3119857682899745,1.3119857682899745,1.3119857682899745,1.3119857682899745,1.3119857682899745,1.3119857682899745,1.3119857682899745,1.3119857682899745
BIOCON,-1.8230563002680995,-1.8230563002680995,-1.8230563002680995,-1.8230563002680995,-1.8230563002680995,-1.8230563002680995,-1.8230563002680995,-1.8230563002680995,-1.8230563002680995,-1.8230563002680995
BIOFILCHEM,0.16733601070950707,0.167336010709507,0.167336010709507,0.167336010709507,0.167336010709507,0.167336010709507,0.167336010709507,0.167336010709507,0.167336010709507,0.167336010709507
BIRLACABLE,0.9538192512518899,0.95381925125189,0.95381925125189,0.95381925125189,0.95381925125189,0.95381925125189,0.95381925125189,0.95381925125189,0.95381925125189,0.95381925125189
BIRLACORPN,-2.037319116527046,-2.037319116527046,-2.037319116527046,-2.037319116527046,-2.037319116527046,-2.037319116527046,-2.037319116527046,-2.037319116527046,-2.037319116527046,-2.037319116527046
BIRLAMONEY,-4.280123919778249,-4.280123919778249,-4.280123919778249,-4.280123919778249,-4.280123919778249,-4.280123919778249,-4.280123919778249,-4.280123919778249,-4.280123919778249,-4.280123919778249
BIRLANU,-1.1610853092153508,-1.1610853092153508,-1.1610853092153508,-1.1610853092153508,-1.1610853092153508,-1.1610853092153508,-1.1610853092153508,-1.1610853092153508,-1.1610853092153508,-1.1610853092153508
BLACKBUCK,-3.597122302158273,-3.597122302158273,-3.597122302158273,-3.597122302158273,-3.597122302158273,-3.597122302158273,-3.597122302158273,-3.597122302158273,-3.597122302158273,-3.597122302158273
BLAL,-2.086534172572735,-2.086534172572735,-2.086534172572735,-2.086534172572735,-2.086534172572735,-2.086534172572735,-2.086534172572735,-2.086534172572735,-2.086534172572735,-2.086534172572735
BLBLIMITED,-2.5473071324599683,-2.5473071324599683,-2.5473071324599683,-2.5473071324599683,-2.5473071324599683,-2.5473071324599683,-2.5473071324599683,-2.5473071324599683,-2.5473071324599683,-2.5473071324599683
BLISSGVS,4.751438360592148,4.751438360592148,4.751438360592148,4.751438360592148,4.751438360592148,4.751438360592148,4.751438360592148,4.751438360592148,4.751438360592148,4.751438360592148
BLKASHYAP,-2.882205513784466,-2.882205513784466,-2.882205513784466,-2.882205513784466,-2.882205513784466,-2.882205513784466,-2.882205513784466,-2.882205513784466,-2.882205513784466,-2.882205513784466
BLS,-3.202533872954414,-3.202533872954414,-3.202533872954414,-3.202533872954414,-3.202533872954414,-3.202533872954414,-3.202533872954414,-3.202533872954414,-3.202533872954414,-3.202533872954414
BLSE,-4.544403330249777,-4.544403330249777,-4.544403330249777,-4.544403330249777,-4.544403330249777,-4.544403330249777,-4.544403330249777,-4.544403330249777,-4.544403330249777,-4.544403330249777
BLUECOAST,1.744820065430741,1.744820065430741,1.744820065430741,1.744820065430741,1.744820065430741,1.744820065430741,1.744820065430741,1.744820065430741,1.744820065430741,1.744820065430741
BLUEDART,-0.5350103247606532,-0.5350103247606532,-0.5350103247606532,-0.5350103247606532,-0.5350103247606532,-0.5350103247606532,-0.5350103247606532,-0.5350103247606532,-0.5350103247606532,-0.5350103247606532
BLUEJET,-4.6521882923602735,-4.6521882923602735,-4.6521882923602735,-4.6521882923602735,-4.6521882923602735,-4.6521882923602735,-4.6521882923602735,-4.6521882923602735,-4.6521882923602735,-4.6521882923602735
BLUESTARCO,-0.6552389867197126,-0.6552389867197126,-0.6552389867197126,-0.6552389867197126,-0.6552389867197126,-0.6552389867197126,-0.6552389867197126,-0.6552389867197126,-0.6552389867197126,-0.6552389867197126
BLUESTONE,-3.810526315789479,-3.810526315789479,-3.810526315789479,-3.810526315789479,-3.810526315789479,-3.810526315789479,-3.810526315789479,-3.810526315789479,-3.810526315789479,-3.810526315789479
BLUSPRING,-4.000640102416386,-4.000640102416386,-4.000640102416386,-4.000640102416386,-4.000640102416386,-4.000640102416386,-4.000640102416386,-4.000640102416386,-4.000640102416386,-4.000640102416386
BMWVENTLTD,-1.5470189466365385,-1.5470189466365385,-1.5470189466365385,-1.5470189466365385,-1.5470189466365385,-1.5470189466365385,-1.5470189466365385,-1.5470189466365385,-1.5470189466365385,-1.5470189466365385
BODALCHEM,-1.072104267395413,-1.072104267395413,-1.072104267395413,-1.072104267395413,-1.072104267395413,-1.072104267395413,-1.072104267395413,-1.072104267395413,-1.072104267395413,-1.072104267395413
BOHRAIND,-3.7341772151898724,-3.734177215189872,-3.734177215189872,-3.734177215189872,-3.734177215189872,-3.734177215189872,-3.734177215189872,-3.734177215189872,-3.734177215189872,-3.734177215189872
BOMDYEING,-3.0846985012199424,-3.0846985012199424,-3.0846985012199424,-3.0846985012199424,-3.0846985012199424,-3.0846985012199424,-3.0846985012199424,-3.0846985012199424,-3.0846985012199424,-3.0846985012199424
BOROLTD,-2.564102564102564,-2.564102564102564,-2.564102564102564,-2.564102564102564,-2.564102564102564,-2.564102564102564,-2.564102564102564,-2.564102564102564,-2.564102564102564,-2.564102564102564
BORORENEW,-3.7047646328654595,-3.70476463286546,-3.70476463286546,-3.70476463286546,-3.70476463286546,-3.70476463286546,-3.70476463286546,-3.70476463286546,-3.70476463286546,-3.70476463286546
BOROSCI,-0.07603839939169119,-0.0760383993916911,-0.0760383993916911,-0.0760383993916911,-0.0760383993916911,-0.0760383993916911,-0.0760383993916911,-0.0760383993916911,-0.0760383993916911,-0.0760383993916911
BOSCH-HCIL,-3.2638389647735506,-3.2638389647735506,-3.2638389647735506,-3.2638389647735506,-3.2638389647735506,-3.2638389647735506,-3.2638389647735506,-3.2638389647735506,-3.2638389647735506,-3.2638389647735506
BOSCHLTD,-1.2461495379445533,-1.2461495379445533,-1.2461495379445533,-1.2461495379445533,-1.2461495379445533,-1.2461495379445533,-1.2461495379445533,-1.2461495379445533,-1.2461495379445533,-1.2461495379445533
BPCL,-1.4118311449950587,-1.411831144995059,-1.411831144995059,-1.411831144995059,-1.411831144995059,-1.411831144995059,-1.411831144995059,-1.411831144995059,-1.411831144995059,-1.411831144995059
BPL,-3.3806626098715347,-3.3806626098715347,-3.3806626098715347,-3.3806626098715347,-3.3806626098715347,-3.3806626098715347,-3.3806626098715347,-3.3806626098715347,-3.3806626098715347,-3.3806626098715347
BRIGADE,-2.519876891510641,-2.519876891510641,-2.519876891510641,-2.519876891510641,-2.519876891510641,-2.519876891510641,-2.519876891510641,-2.519876891510641,-2.519876891510641,-2.519876891510641
BRIGHOTEL,-3.477690288713906,-3.477690288713906,-3.477690288713906,-3.477690288713906,-3.477690288713906,-3.477690288713906,-3.477690288713906,-3.477690288713906,-3.477690288713906,-3.477690288713906
BRITANNIA,-1.6351989211058664,-1.6351989211058664,-1.6351989211058664,-1.6351989211058664,-1.6351989211058664,-1.6351989211058664,-1.6351989211058664,-1.6351989211058664,-1.6351989211058664,-1.6351989211058664
BRNL,-0.3512293025589578,-0.3512293025589578,-0.3512293025589578,-0.3512293025589578,-0.3512293025589578,-0.3512293025589578,-0.3512293025589578,-0.3512293025589578,-0.3512293025589578,-0.3512293025589578
BROOKS,-2.2964509394572117,-2.296450939457212,-2.296450939457212,-2.296450939457212,-2.296450939457212,-2.296450939457212,-2.296450939457212,-2.296450939457212,-2.296450939457212,-2.296450939457212
BSE,-0.8565310492505286,-0.8565310492505286,-0.8565310492505286,-0.8565310492505286,-0.8565310492505286,-0.8565310492505286,-0.8565310492505286,-0.8565310492505286,-0.8565310492505286,-0.8565310492505286
BSE500IETF,-1.3610683102208556,-1.3610683102208556,-1.3610683102208556,-1.3610683102208556,-1.3610683102208556,-1.3610683102208556,-1.3610683102208556,-1.3610683102208556,-1.3610683102208556,-1.3610683102208556
BSHSL,-2.1668244451456697,-2.1668244451456697,-2.1668244451456697,-2.1668244451456697,-2.1668244451456697,-2.1668244451456697,-2.1668244451456697,-2.1668244451456697,-2.1668244451456697,-2.1668244451456697
BSL,1.411835386001799,1.411835386001799,1.411835386001799,1.411835386001799,1.411835386001799,1.411835386001799,1.411835386001799,1.411835386001799,1.411835386001799,1.411835386001799
BSLGOLDETF,2.066426209798617,2.066426209798617,2.066426209798617,2.066426209798617,2.066426209798617,2.066426209798617,2.066426209798617,2.066426209798617,2.066426209798617,2.066426209798617
BSLNIFTY,-0.8825526137135151,-0.8825526137135151,-0.8825526137135151,-0.8825526137135151,-0.8825526137135151,-0.8825526137135151,-0.8825526137135151,-0.8825526137135151,-0.8825526137135151,-0.8825526137135151
BSLSENETFG,-1.0526315789473737,-1.0526315789473737,-1.0526315789473737,-1.0526315789473737,-1.0526315789473737,-1.0526315789473737,-1.0526315789473737,-1.0526315789473737,-1.0526315789473737,-1.0526315789473737
BSOFT,-2.311025517573415,-2.311025517573415,-2.311025517573415,-2.311025517573415,-2.311025517573415,-2.311025517573415,-2.311025517573415,-2.311025517573415,-2.311025517573415,-2.311025517573415
BTML,4.5045045045045,4.5045045045045,4.5045045045045,4.5045045045045,4.5045045045045,4.5045045045045,4.5045045045045,4.5045045045045,4.5045045045045,4.5045045045045
BUTTERFLY,-2.250247279920867,-2.250247279920867,-2.250247279920867,-2.250247279920867,-2.250247279920867,-2.250247279920867,-2.250247279920867,-2.250247279920867,-2.250247279920867,-2.250247279920867
BVCL,-4.940257352941189,-4.940257352941189,-4.940257352941189,-4.940257352941189,-4.940257352941189,-4.940257352941189,-4.940257352941189,-4.940257352941189,-4.940257352941189,-4.940257352941189
BYKE,-2.565076952308572,-2.565076952308572,-2.565076952308572,-2.565076952308572,-2.565076952308572,-2.565076952308572,-2.565076952308572,-2.565076952308572,-2.565076952308572,-2.565076952308572
CALSOFT,-0.4922644163150512,-0.4922644163150512,-0.4922644163150512,-0.4922644163150512,-0.4922644163150512,-0.4922644163150512,-0.4922644163150512,-0.4922644163150512,-0.4922644163150512,-0.4922644163150512
CAMLINFINE,-1.5957080954673593,-1.5957080954673593,-1.5957080954673593,-1.5957080954673593,-1.5957080954673593,-1.5957080954673593,-1.5957080954673593,-1.5957080954673593,-1.5957080954673593,-1.5957080954673593
CAMPUS,-1.7268445839874433,-1.7268445839874431,-1.7268445839874431,-1.7268445839874431,-1.7268445839874431,-1.7268445839874431,-1.7268445839874431,-1.7268445839874431,-1.7268445839874431,-1.7268445839874431
CAMS,-4.005651713175559,-4.005651713175559,-4.005651713175559,-4.005651713175559,-4.005651713175559,-4.005651713175559,-4.005651713175559,-4.005651713175559,-4.005651713175559,-4.005651713175559
CANBK,-1.8554434962503263,-1.8554434962503263,-1.8554434962503263,-1.8554434962503263,-1.8554434962503263,-1.8554434962503263,-1.8554434962503263,-1.8554434962503263,-1.8554434962503263,-1.8554434962503263
CANFINHOME,-1.5780821917808194,-1.5780821917808194,-1.5780821917808194,-1.5780821917808194,-1.5780821917808194,-1.5780821917808194,-1.5780821917808194,-1.5780821917808194,-1.5780821917808194,-1.5780821917808194
CANHLIFE,-2.117709933863309,-2.117709933863309,-2.117709933863309,-2.117709933863309,-2.117709933863309,-2.117709933863309,-2.117709933863309,-2.117709933863309,-2.117709933863309,-2.117709933863309
CANTABIL,-2.53075571177504,-2.53075571177504,-2.53075571177504,-2.53075571177504,-2.53075571177504,-2.53075571177504,-2.53075571177504,-2.53075571177504,-2.53075571177504,-2.53075571177504
CAPACITE,-3.225806451612898,-3.225806451612898,-3.225806451612898,-3.225806451612898,-3.225806451612898,-3.225806451612898,-3.225806451612898,-3.225806451612898,-3.225806451612898,-3.225806451612898
CAPILLARY,-0.9319514742508344,-0.9319514742508344,-0.9319514742508344,-0.9319514742508344,-0.9319514742508344,-0.9319514742508344,-0.9319514742508344,-0.9319514742508344,-0.9319514742508344,-0.9319514742508344
CAPITALSFB,0.17723513194170484,0.1772351319417048,0.1772351319417048,0.1772351319417048,0.1772351319417048,0.1772351319417048,0.1772351319417048,0.1772351319417048,0.1772351319417048,0.1772351319417048
CAPLIPOINT,-0.748847926267281,-0.748847926267281,-0.748847926267281,-0.748847926267281,-0.748847926267281,-0.748847926267281,-0.748847926267281,-0.748847926267281,-0.748847926267281,-0.748847926267281
CAPTRUST,2.786190187764974,2.786190187764974,2.786190187764974,2.786190187764974,2.786190187764974,2.786190187764974,2.786190187764974,2.786190187764974,2.786190187764974,2.786190187764974
CARBORUNIV,0.40495766351700435,0.4049576635170043,0.4049576635170043,0.4049576635170043,0.4049576635170043,0.4049576635170043,0.4049576635170043,0.4049576635170043,0.4049576635170043,0.4049576635170043
CARERATING,-0.9484666455896301,-0.94846664558963,-0.94846664558963,-0.94846664558963,-0.94846664558963,-0.94846664558963,-0.94846664558963,-0.94846664558963,-0.94846664558963,-0.94846664558963
CARRARO,-2.7593152064451134,-2.7593152064451134,-2.7593152064451134,-2.7593152064451134,-2.7593152064451134,-2.7593152064451134,-2.7593152064451134,-2.7593152064451134,-2.7593152064451134,-2.7593152064451134
CARTRADE,-3.4791526961461017,-3.4791526961461017,-3.4791526961461017,-3.4791526961461017,-3.4791526961461017,-3.4791526961461017,-3.4791526961461017,-3.4791526961461017,-3.4791526961461017,-3.4791526961461017
CARYSIL,-1.4131501472031345,-1.4131501472031345,-1.4131501472031345,-1.4131501472031345,-1.4131501472031345,-1.4131501472031345,-1.4131501472031345,-1.4131501472031345,-1.4131501472031345,-1.4131501472031345
CASHIETF,0.05542019014859822,0.0554201901485982,0.0554201901485982,0.0554201901485982,0.0554201901485982,0.0554201901485982,0.0554201901485982,0.0554201901485982,0.0554201901485982,0.0554201901485982
CASTROLIND,-1.268544399053959,-1.268544399053959,-1.268544399053959,-1.268544399053959,-1.268544399053959,-1.268544399053959,-1.268544399053959,-1.268544399053959,-1.268544399053959,-1.268544399053959
CCHHL,-0.940665701881337,-0.940665701881337,-0.940665701881337,-0.940665701881337,-0.940665701881337,-0.940665701881337,-0.940665701881337,-0.940665701881337,-0.940665701881337,-0.940665701881337
CCL,-0.7186142543036461,-0.7186142543036461,-0.7186142543036461,-0.7186142543036461,-0.7186142543036461,-0.7186142543036461,-0.7186142543036461,-0.7186142543036461,-0.7186142543036461,-0.7186142543036461
CDSL,-2.2335249889429423,-2.2335249889429423,-2.2335249889429423,-2.2335249889429423,-2.2335249889429423,-2.2335249889429423,-2.2335249889429423,-2.2335249889429423,-2.2335249889429423,-2.2335249889429423
CEATLTD,-0.55097892371885,-0.55097892371885,-0.55097892371885,-0.55097892371885,-0.55097892371885,-0.55097892371885,-0.55097892371885,-0.55097892371885,-0.55097892371885,-0.55097892371885
CEIGALL,-0.7761732851985478,-0.7761732851985478,-0.7761732851985478,-0.7761732851985478,-0.7761732851985478,-0.7761732851985478,-0.7761732851985478,-0.7761732851985478,-0.7761732851985478,-0.7761732851985478
CELEBRITY,-6.657963446475193,-6.657963446475193,-6.657963446475193,-6.657963446475193,-6.657963446475193,-6.657963446475193,-6.657963446475193,-6.657963446475193,-6.657963446475193,-6.657963446475193
CELLO,-1.6779511333529606,-1.6779511333529606,-1.6779511333529606,-1.6779511333529606,-1.6779511333529606,-1.6779511333529606,-1.6779511333529606,-1.6779511333529606,-1.6779511333529606,-1.6779511333529606
CEMPRO,-2.69323577488909,-2.69323577488909,-2.69323577488909,-2.69323577488909,-2.69323577488909,-2.69323577488909,-2.69323577488909,-2.69323577488909,-2.69323577488909,-2.69323577488909
CENTENKA,0.23561090541905338,0.2356109054190533,0.2356109054190533,0.2356109054190533,0.2356109054190533,0.2356109054190533,0.2356109054190533,0.2356109054190533,0.2356109054190533,0.2356109054190533
CENTEXT,-2.1808268968650633,-2.1808268968650637,-2.180826896865064,-2.180826896865064,-2.180826896865064,-2.180826896865064,-2.180826896865064,-2.180826896865064,-2.180826896865064,-2.180826896865064
CENTRALBK,-2.3924731182795713,-2.3924731182795718,-2.392473118279572,-2.392473118279572,-2.392473118279572,-2.392473118279572,-2.392473118279572,-2.392473118279572,-2.392473118279572,-2.392473118279572
CENTRUM,-4.201020808794661,-4.201020808794661,-4.201020808794661,-4.201020808794661,-4.201020808794661,-4.201020808794661,-4.201020808794661,-4.201020808794661,-4.201020808794661,-4.201020808794661
CENTUM,-2.123783711734115,-2.123783711734115,-2.123783711734115,-2.123783711734115,-2.123783711734115,-2.123783711734115,-2.123783711734115,-2.123783711734115,-2.123783711734115,-2.123783711734115
CENTURYPLY,-0.6449445750755733,-0.6449445750755733,-0.6449445750755733,-0.6449445750755733,-0.6449445750755733,-0.6449445750755733,-0.6449445750755733,-0.6449445750755733,-0.6449445750755733,-0.6449445750755733
CERA,-1.828662293778573,-1.828662293778573,-1.828662293778573,-1.828662293778573,-1.828662293778573,-1.828662293778573,-1.828662293778573,-1.828662293778573,-1.828662293778573,-1.828662293778573
CESC,-2.1052631578947243,-2.1052631578947243,-2.1052631578947243,-2.1052631578947243,-2.1052631578947243,-2.1052631578947243,-2.1052631578947243,-2.1052631578947243,-2.1052631578947243,-2.1052631578947243
CEWATER,-1.5613195668597444,-1.5613195668597444,-1.5613195668597444,-1.5613195668597444,-1.5613195668597444,-1.5613195668597444,-1.5613195668597444,-1.5613195668597444,-1.5613195668597444,-1.5613195668597444
CGCL,-0.9962049335863251,-0.9962049335863252,-0.9962049335863252,-0.9962049335863252,-0.9962049335863252,-0.9962049335863252,-0.9962049335863252,-0.9962049335863252,-0.9962049335863252,-0.9962049335863252
CGPOWER,-4.379625598606875,-4.379625598606875,-4.379625598606875,-4.379625598606875,-4.379625598606875,-4.379625598606875,-4.379625598606875,-4.379625598606875,-4.379625598606875,-4.379625598606875
CHALET,-2.42146596858639,-2.42146596858639,-2.42146596858639,-2.42146596858639,-2.42146596858639,-2.42146596858639,-2.42146596858639,-2.42146596858639,-2.42146596858639,-2.42146596858639
CHAMBLFERT,2.086018985116614,2.086018985116614,2.086018985116614,2.086018985116614,2.086018985116614,2.086018985116614,2.086018985116614,2.086018985116614,2.086018985116614,2.086018985116614
